2918	8322
305	16699
81	5240
892	14565
122	5173
441	9449
518	12078
1116	8294
2225	10133
2993	12004
593	9700
96	8320
459	13658
88	13660
445	3106
568	1949
480	15531
444	15386
601	344
121	14914
424	6377
108	415
2453	11242
92	16278
2475	13001
120	4726
131	10269
451	14808
430	4744
613	6610
114	11095
1994	12989
919	14981
1339	1904
2150	10392
96	11790
175	4323
81	14972
1373	8076
497	14903
97	5886
898	680
68	15324
1322	7354
998	1610
2300	11990
2314	10226
57	83
60	5184
138	9898
1445	7748
105	4792
172	131
3570	16490
430	8048
1031	11768
63	16474
36	9356
2268	16385
770	9367
3509	10242
452	9764
478	2488
138	9570
472	17321
1048	15073
83	5131
1385	13577
2295	12018
2673	10942
2295	7823
129	10935
120	2523
151	7399
2075	4278
11	8482
81	3596
82	15916
1891	14636
43	8822
1351	8133
2341	13069
90	13177
1367	7377
2098	16394
65	15412
1617	5727
342	72
2975	15843
887	12322
54	15798
487	6281
1011	5964
898	17450
1869	3458
677	5582
507	14381
3820	13097
1327	1645
7	8679
840	5492
443	8199
51	7691
106	3889
1302	1553
489	3520
7	3952
695	11370
47	4168
1042	4655
1174	5512
299	7614
1110	10993
102	11422
106	9124
726	5648
12	9717
600	5504
59	1704
2156	11645
1042	13556
1118	7352
602	8791
1438	8120
105	5158
1989	12386
1042	11021
479	4831
82	16549
428	7527
12	12404
121	14898
170	371
37	7644
167	8556
4121	15575
2989	12134
1338	8352
493	14319
980	15507
92	4771
112	13424
2356	10456
880	5795
155	1077
917	14785
3623	16109
1940	6494
1340	14427
263	33
58	10261
436	6602
85	2064
1001	6612
299	7954
112	10711
2361	15350
274	8328
102	13197
458	14081
527	9641
1841	7814
127	2518
1119	12026
3348	9808
1537	5152
1040	12134
2312	10338
555	143
207	8522
981	4922
664	13047
87	16476
930	14385
132	12
131	2969
2778	12144
1015	15244
557	2014
1056	10078
798	10426
2717	6972
423	4306
1493	2250
2098	15737
1083	16559
140	14691
453	13827
91	5242
1990	4903
507	7649
207	8711
683	9165
2607	5521
502	14664
928	5424
814	17548
2582	5496
1803	3190
2158	14543
884	8778
1044	11185
463	7922
888	10228
2027	12248
2292	7347
999	1592
2857	10089
2688	13140
932	9999
101	7854
41	4382
1335	11191
10	8846
110	13719
124	6463
2916	8240
68	14779
494	988
1225	3048
452	2780
108	15238
241	46
290	11762
3003	12414
3548	10525
2420	12340
109	13022
615	5575
611	6415
1082	2173
705	237
2278	12964
2027	12237
480	7753
1044	15070
113	2796
10	14850
135	6323
118	1954
453	8325
1333	8251
1513	17191
955	14501
147	10317
477	9088
503	12597
2117	13111
178	10087
123	16424
132	14022
2820	13056
2035	10337
498	12314
111	8630
56	9715
1639	17237
913	10470
513	3604
97	1249
441	3929
424	459
478	16494
479	2384
307	16888
55	3928
12	12413
3055	13141
932	7670
1367	8153
89	4749
49	1380
637	6626
217	3269
1008	8307
105	13162
427	5045
449	2319
124	6484
156	8555
301	16327
123	15093
125	15035
471	251
479	13406
1165	14918
3710	15336
59	4735
69	15036
2157	11635
431	4054
112	13186
1045	4839
452	3345
457	4950
468	14324
98	14899
868	3980
0	16476
2826	11946
2339	5619
1007	1184
842	2753
887	17464
600	5644
290	16827
915	14608
2772	12323
1024	14846
2214	14507
1243	4039
126	3975
1962	13379
990	1660
2027	13614
79	473
2851	6943
87	13979
851	12129
129	4400
80	1167
70	14062
803	371
92	16284
699	6636
2819	13008
171	2561
1522	14996
85	1262
518	12716
2981	8272
2004	12631
680	5732
199	8827
126	10342
1683	3037
868	3586
2644	6211
2219	12938
2224	6537
606	5436
1261	2967
1103	12770
1043	12882
126	5447
496	3006
72	8248
43	5141
2379	7901
11	10033
2979	10479
1338	14481
4042	15710
1480	5521
36	12038
955	15171
79	12342
539	5597
14	7357
685	6878
459	13971
602	234
1444	13745
493	3488
226	8298
469	13715
100	2019
180	2635
521	13001
168	10058
1012	14459
2074	8317
897	7332
2825	7043
0	5444
1597	2920
2857	10073
130	11387
1114	12319
112	7953
610	9749
453	8243
3108	15322
2279	6548
1097	1113
125	425
41	709
56	8918
293	2894
682	8501
2270	15529
451	4538
67	3315
1242	4085
437	13815
1017	9112
436	1721
1841	13001
8	6541
154	7053
7	8111
2178	5923
487	6256
498	2954
1158	15233
80	13448
2563	5520
458	3633
2852	12099
2721	7927
717	14326
742	12060
467	15833
64	14508
2457	11923
447	1526
198	1926
442	6634
284	11815
1042	11274
754	11949
67	8255
462	10773
1888	7647
143	13929
2721	11759
2304	6504
64	11532
502	8786
895	837
1230	7637
634	6566
26	11913
41	6504
1175	9113
1617	5747
456	3008
452	15690
472	8401
80	14932
83	3230
783	4985
2398	7363
465	14008
115	15811
132	8944
445	993
2685	11708
207	366
425	3865
1407	2109
490	1587
221	7477
1116	6837
771	5046
133	11440
2153	14526
815	16560
2322	13118
2323	7370
148	2865
2285	6158
64	11225
425	13952
2027	3813
2643	14999
2221	11609
460	14535
162	8862
82	17578
1022	14706
306	16848
1016	15325
3060	7533
81	6695
73	17496
104	8704
84	11398
868	4155
69	4374
2097	12431
870	3861
50	2268
493	1982
301	1235
1106	11978
472	8776
1047	6114
915	5521
1841	10069
898	6527
559	250
1992	8315
79	9680
478	8360
158	1382
1356	3042
1116	9180
798	5571
495	2586
2778	12097
11	9241
1341	15802
3416	9293
103	504
471	1789
2684	6615
3398	9235
2622	13230
431	12430
1019	15528
2629	6463
54	4377
157	231
728	5674
500	0
1118	12319
2493	5554
2586	5702
471	7140
682	9915
695	8724
503	3871
2978	14392
2274	6561
60	1585
1375	7753
124	15043
66	4670
480	8299
468	1220
96	15953
1799	3020
110	11369
53	6031
55	3937
1037	10080
629	7761
2502	12154
285	13167
148	15051
38	6487
306	8155
1035	15555
854	3916
58	4990
2660	6067
1014	15133
501	4981
1342	12138
2933	11564
142	5980
2023	9308
2928	7425
14	12332
640	8597
467	8300
134	11890
170	6882
977	14682
539	5715
1010	9093
109	13817
2074	13158
1038	1961
789	8786
169	1643
496	5126
526	9733
2601	6473
84	16501
999	1659
161	8524
1056	13067
467	69
127	3864
74	4446
824	1205
2682	10217
39	7704
2695	12989
446	5133
460	14809
695	8799
3903	13053
82	16433
464	14944
898	15456
1998	8274
41	9190
87	11392
491	8910
76	7436
67	3492
2278	7438
2213	5664
1917	11275
68	14922
222	1147
56	10437
109	8668
142	16876
2150	14508
1275	1459
1896	12413
41	12139
0	4161
489	3856
749	7068
875	591
49	14419
1778	3049
115	8013
434	1004
883	15390
121	4668
0	8487
2822	7708
593	335
427	8881
9	8316
2326	7758
480	13928
2304	11976
45	12992
892	14913
136	13019
73	8979
468	8032
131	9428
440	6071
499	3895
1052	1302
73	382
76	8251
4049	15227
691	9729
428	11808
520	5629
54	7785
111	10277
71	13695
426	3959
125	17498
640	1702
488	6212
307	2850
673	12083
5	4380
2431	12021
1110	9732
892	14586
129	10253
2694	12660
1988	12186
101	15187
85	5163
1871	15199
675	13114
1172	5957
2767	11954
3658	12942
109	257
426	3848
2691	13001
1022	7361
456	5302
670	12160
1186	2467
124	14997
97	1245
274	6832
3094	11973
2772	6308
2723	11711
504	15654
473	4734
217	12373
672	12938
176	10042
2773	12133
135	12507
431	14946
116	13212
514	12417
472	14486
1057	15008
930	16258
478	14388
3830	12954
148	16687
1017	3582
1018	10966
171	8496
1073	1103
1018	14819
675	12178
104	9226
1199	2462
2869	6804
1175	13412
128	5590
138	3980
769	9416
6	13382
109	4577
49	5434
1918	12008
104	2571
2201	7483
462	2814
14	2484
65	15209
100	7620
100	8254
423	11355
0	14710
893	15447
2978	10514
2976	7905
925	15939
498	11409
444	15240
2026	16179
453	17486
2421	11807
1912	5163
1123	1530
107	1588
129	141
443	5271
1888	10028
455	8651
492	5240
113	528
12	8513
2091	11961
75	15731
1031	8178
93	16558
1312	2951
745	6242
159	5398
3127	7907
457	8702
132	1068
476	13810
2820	7751
90	7997
3359	15860
2283	6479
432	14953
2823	13063
1175	5485
50	2068
1894	15032
296	11837
506	5542
1992	12206
14	12602
3738	13227
1341	1863
2431	12105
93	3057
2193	7506
945	1912
1430	13898
45	8241
472	4528
444	4378
2275	6955
68	3017
110	3350
1914	9589
1887	12720
98	9465
682	10020
8	9694
284	16347
804	2141
502	5087
47	10380
2812	13268
72	15406
3960	14635
61	14893
742	3869
104	3547
507	12985
2315	7449
817	17541
1322	7398
2812	12126
2300	12019
914	4706
1263	2194
72	6065
87	4379
914	13538
207	4028
1850	16466
890	644
