8322	2918
16699	305
14565	892
5173	122
8367	1331
12078	518
6067	2372
8294	1116
8676	3111
9700	593
3106	445
15386	444
344	601
14914	121
6377	424
415	108
13001	2475
4726	120
13112	1230
2052	1437
4744	430
6610	613
7860	2772
11095	114
12481	1888
11790	96
12135	2788
8076	1373
14903	497
7354	1322
1610	998
6494	42
83	57
5184	60
9898	138
4792	105
131	172
16490	3570
8048	430
11768	1031
16474	63
9356	36
16385	2268
10242	3509
210	165
13577	1385
7823	2295
10935	129
9168	45
4278	2075
3596	81
8822	43
8133	1351
13069	2341
7377	1367
5727	1617
72	342
15843	2975
15798	54
5964	1011
17450	898
3458	1869
13097	3820
1645	1327
8679	7
5706	2534
5660	2413
1553	1302
11370	695
4168	47
5512	1174
6124	1016
5648	726
5504	600
11645	2156
13556	1042
5685	2556
12386	1989
11021	1042
16549	82
7644	37
9250	2359
15575	4121
3064	1719
12134	2989
8352	1338
16486	108
6487	518
1	32
7300	880
15507	980
4771	92
12920	2300
10456	2356
14785	917
16109	3623
5685	911
6494	1940
33	263
10261	58
8492	747
6602	436
7954	299
14806	59
15350	2361
13197	102
9641	527
9808	3348
143	555
4922	981
13047	664
16476	87
14385	930
2969	131
12144	2778
15244	1015
10426	798
5504	2077
6972	2717
1241	78
15737	2098
16559	1083
14691	140
8321	1998
8137	1391
13827	453
4903	1990
12316	39
9165	683
5521	2607
15831	470
11186	1352
5496	2582
3190	1803
14543	2158
8778	884
11185	1044
7420	3025
12248	2027
7347	2292
1592	999
7854	101
6505	1130
6473	118
8846	10
13719	110
14049	453
8240	2916
12316	865
988	494
3048	1225
46	241
11954	2473
11762	290
12915	2772
10525	3548
14868	53
13022	109
2173	1082
237	705
2990	759
12025	2225
14698	478
14755	6
12237	2027
7753	480
15070	1044
6323	135
8251	1333
14501	955
10317	147
13111	2117
16424	123
14022	132
14091	1413
12314	498
8630	111
7392	47
5759	2575
9715	56
17237	1639
1249	97
16494	478
16888	307
12413	12
13141	3055
12050	3122
7670	932
