892	14565
122	5173
441	9449
518	12078
2372	6067
71	2488
2225	10133
593	9700
459	13658
88	13660
445	3106
568	1949
444	15386
424	6377
108	415
2453	11242
92	16278
120	4726
1437	2052
430	4744
2772	7860
114	11095
1339	1904
2150	10392
96	11790
81	14972
97	5886
898	680
68	15324
520	7673
998	1610
2055	4012
60	5184
138	9898
1445	7748
105	4792
172	131
131	2989
36	9356
2268	16385
138	9570
472	17321
165	210
1048	15073
83	5131
2295	12018
2673	10942
2295	7823
129	10935
120	2523
45	9168
2075	4278
11	8482
81	3596
90	13177
1367	7377
2098	16394
65	15412
1617	5727
2975	15843
54	15798
157	7727
487	6281
1011	5964
677	5582
507	14381
3820	13097
1327	1645
230	4028
2534	5706
443	8199
2413	5660
489	3520
7	3952
695	11370
299	7614
1110	10993
102	11422
72	4036
704	1569
106	9124
12	9717
2156	11645
1042	13556
1118	7352
1989	12386
1042	11021
479	4831
120	43
428	7527
25	8555
121	14898
2359	9250
4121	15575
1719	3064
108	16486
32	1
493	14319
980	15507
92	4771
112	13424
2356	10456
880	5795
155	1077
3623	16109
1940	6494
1340	14427
263	33
436	6602
85	2064
1001	6612
112	10711
274	8328
458	14081
127	2518
2312	10338
555	143
664	13047
2778	12144
1056	10078
2077	5504
423	4306
1493	2250
78	1241
2098	15737
1998	8321
453	13827
91	5242
618	5703
507	7649
57	8805
105	2460
683	9165
2607	5521
1352	11186
814	17548
1803	3190
884	8778
1044	11185
2027	12248
999	1592
2857	10089
932	9999
101	7854
1130	6505
118	6473
10	8846
110	13719
453	14049
2916	8240
68	14779
1225	3048
241	46
2473	11954
3003	12414
2772	12915
53	14868
109	13022
615	5575
611	6415
433	348
759	2990
2278	12964
480	7753
2924	7830
1044	15070
113	2796
171	377
10	14850
135	6323
118	1954
1513	17191
955	14501
147	10317
503	12597
2117	13111
123	16424
132	14022
288	12364
2035	10337
1413	14091
111	8630
2575	5759
56	9715
1639	17237
913	10470
513	3604
441	3929
478	16494
307	16888
426	3052
55	3928
498	6507
932	7670
120	3068
1367	8153
49	1380
637	6626
217	3269
105	13162
449	2319
301	16327
4099	15618
123	15093
471	251
479	13406
2313	7501
1165	14918
3710	15336
2157	11635
431	4054
2145	15256
1045	4839
457	4950
468	14324
868	3980
2516	11201
0	16476
74	12952
2826	11946
2339	5619
1007	1184
3362	11425
887	17464
600	5644
1993	5697
290	16827
915	14608
2772	12323
1243	4039
3361	14714
126	3975
1962	13379
2027	13614
2258	5532
87	13979
1861	14792
597	182
851	12129
129	4400
803	371
504	2987
2819	13008
518	12716
2004	12631
199	8827
126	10342
1683	3037
446	14001
163	7708
2224	6537
606	5436
1103	12770
28	14561
1157	14751
1043	12882
2192	7746
43	5141
2379	7901
676	5609
11	10033
2979	10479
4042	15710
955	15171
79	12342
5	2718
685	6878
1016	11702
1444	13745
718	5673
493	3488
644	8536
2374	5584
226	8298
180	2635
168	10058
2074	8317
1322	9317
2825	7043
745	8638
2857	10073
1114	12319
610	9749
3108	15322
2279	6548
208	1569
41	709
56	8918
2004	13138
682	8501
1081	2249
2270	15529
451	4538
437	13815
1017	9112
436	1721
929	7769
8	6541
154	7053
1863	16551
2178	5923
1158	15233
2546	5733
2721	7927
2688	12024
717	14326
63	15837
198	1926
469	14977
1101	3017
1042	11274
66	3868
754	11949
462	10773
2304	6504
64	11532
895	837
1230	7637
26	11913
1916	12960
456	3008
452	15690
460	14219
454	15682
4133	15748
83	3230
2074	12396
132	8944
445	993
2685	11708
425	3865
1407	2109
221	7477
1116	6837
61	2812
2153	14526
2323	7370
148	2865
2285	6158
425	13952
2027	3813
2643	14999
2221	11609
460	14535
162	8862
82	17578
2440	12006
306	16848
1016	15325
3060	7533
81	6695
73	17496
648	6970
84	11398
868	4155
2097	12431
50	2268
1106	11978
898	6527
559	250
466	16281
79	9680
1356	3042
1116	9180
495	2586
3398	9235
431	12430
1118	12319
2493	5554
471	7140
682	9915
695	8724
503	3871
2978	14392
2274	6561
6	7860
60	1585
748	7238
468	1220
96	15953
1799	3020
2941	12389
2279	12676
646	10092
285	13167
148	15051
4041	14742
9	8240
2285	10054
2660	6067
1014	15133
501	4981
426	14270
2933	11564
1012	8272
142	5980
2023	9308
2928	7425
689	9690
467	8300
134	11890
539	5715
109	13817
1990	10795
169	1643
526	9733
2601	6473
3231	8048
84	16501
161	8524
74	4446
122	14717
824	1205
876	14709
2695	12989
446	5133
460	14809
695	8799
82	16433
898	15456
1998	8274
41	9190
472	2477
87	11392
491	8910
625	288
67	3492
2278	7438
1917	11275
68	14922
222	1147
3200	13012
479	11433
142	16876
1275	1459
642	9899
2857	12700
1896	12413
2005	11971
41	12139
0	4161
49	14419
1778	3049
115	8013
1034	5705
506	12980
434	1004
883	15390
458	8402
121	4668
0	8487
593	335
427	8881
9	8316
2326	7758
2717	13063
45	12992
892	14913
756	12314
1101	5518
73	8979
131	9428
440	6071
76	8251
691	9729
428	11808
111	10277
125	17498
307	2850
156	2965
671	11982
2496	9249
5	4380
480	2464
2431	12021
1110	9732
892	14586
2694	12660
85	5163
675	13114
1172	5957
463	14062
109	257
426	3848
2691	13001
1022	7361
670	12160
1186	2467
77	8402
2772	6308
2857	10038
473	4734
176	10042
2773	12133
2719	12052
135	12507
431	14946
116	13212
930	16258
478	14388
148	16687
50	15890
1018	10966
482	8305
2869	6804
1175	13412
128	5590
769	9416
109	4577
1915	7383
1918	12008
462	2814
898	15925
100	7620
100	8254
423	11355
0	14710
893	15447
47	8107
891	13066
925	15939
679	12134
1129	7399
122	7903
444	15240
2026	16179
453	17486
1912	5163
2676	14860
1123	1530
14	1131
443	5271
1888	10028
455	8651
113	528
1031	8178
93	16558
745	6242
159	5398
3127	7907
457	8702
132	1068
476	13810
660	9913
90	7997
3359	15860
2823	13063
1175	5485
1894	15032
1221	8363
451	16272
296	11837
473	15723
430	16274
14	12602
76	6468
1341	1863
2431	12105
93	3057
1841	5506
945	1912
1430	13898
472	4528
2275	6955
68	3017
110	3350
1578	2894
1914	9589
98	9465
8	9694
284	16347
804	2141
302	1249
47	10380
2812	13268
72	15406
742	3869
507	12985
817	17541
2812	12126
2413	8315
102	3896
1263	2194
72	6065
207	4028
504	15655
890	644
2151	11568
431	1944
307	17727
846	401
